"Step","non_det_DDQN_9_100k - win","non_det_DDQN_9_100k - win__MIN","non_det_DDQN_9_100k - win__MAX"
"24123","0","0","0"
"24125","0","0","0"
"24137","0","0","0"
"24145","1","1","1"
"24152","0","0","0"
"24173","0","0","0"
"24180","0","0","0"
"24209","0","0","0"
"24211","0","0","0"
"24225","0","0","0"
"24228","0","0","0"
"24284","0","0","0"
"24293","0","0","0"
"24308","0","0","0"
"24311","1","1","1"
"24316","0","0","0"
"24335","0","0","0"
"24340","0","0","0"
"24345","0","0","0"
"24356","0","0","0"
"24357","1","1","1"
"24369","0","0","0"
"24391","0","0","0"
"24392","0","0","0"
"24412","0","0","0"
"24423","0","0","0"
"24426","0","0","0"
"24447","0","0","0"
"24466","0","0","0"
"24467","0","0","0"
"24471","1","1","1"
"24475","0","0","0"
"24476","0","0","0"
"24491","0","0","0"
"24495","0","0","0"
"24508","0","0","0"
"24511","1","1","1"
"24512","0","0","0"
"24517","0","0","0"
"24526","0","0","0"
"24540","0","0","0"
"24561","0","0","0"
"24574","0","0","0"
"24575","0","0","0"
"24582","0","0","0"
"24596","0","0","0"
"24601","0","0","0"
"24603","0","0","0"
"24613","0","0","0"
"24617","0","0","0"
"24623","0","0","0"
"24625","0","0","0"
"24650","0","0","0"
"24654","0","0","0"
"24698","0","0","0"
"24707","0","0","0"
"24710","0","0","0"
"24711","0","0","0"
"24722","1","1","1"
"24725","0","0","0"
"24736","0","0","0"
"24737","0","0","0"
"24738","0","0","0"
"24739","1","1","1"
"24742","0","0","0"
"24747","0","0","0"
"24753","0","0","0"
"24770","0","0","0"
"24775","0","0","0"
"24796","0","0","0"
"24824","0","0","0"
"24829","0","0","0"
"24839","0","0","0"
"24860","0","0","0"
"24872","0","0","0"
"24874","0","0","0"
"24877","0","0","0"
"24886","0","0","0"
"24899","0","0","0"
"24908","0","0","0"
"24926","0","0","0"
"24927","0","0","0"
"24933","0","0","0"
"24948","0","0","0"
"24959","0","0","0"
"25006","0","0","0"
"25009","0","0","0"
"25015","0","0","0"
"25034","0","0","0"
"25056","0","0","0"
"25071","0","0","0"
"25084","0","0","0"
"25112","0","0","0"
"25118","0","0","0"
"25121","0","0","0"
"25133","0","0","0"
"25135","0","0","0"
"25155","0","0","0"
"25159","0","0","0"
"25162","0","0","0"
"25174","0","0","0"
"25182","0","0","0"
"25188","0","0","0"
"25200","0","0","0"
"25207","1","1","1"
"25210","0","0","0"
"25234","0","0","0"
"25267","0","0","0"
"25281","0","0","0"
"25284","0","0","0"
"25287","0","0","0"
"25293","0","0","0"
"25296","0","0","0"
"25297","0","0","0"
"25299","0","0","0"
"25320","0","0","0"
"25353","0","0","0"
"25364","0","0","0"
"25366","0","0","0"
"25389","0","0","0"
"25411","0","0","0"
"25413","0","0","0"
"25418","0","0","0"
"25436","0","0","0"
"25462","0","0","0"
"25497","0","0","0"
"25498","0","0","0"
"25510","0","0","0"
"25526","0","0","0"
"25532","0","0","0"
"25542","0","0","0"
"25553","0","0","0"
"25557","1","1","1"
"25563","0","0","0"
"25567","0","0","0"
"25572","0","0","0"
"25576","0","0","0"
"25587","0","0","0"
"25596","0","0","0"
"25620","0","0","0"
"25624","0","0","0"
"25626","0","0","0"
"25630","1","1","1"
"25642","0","0","0"
"25644","0","0","0"
"25650","0","0","0"
"25655","0","0","0"
"25666","0","0","0"
"25667","0","0","0"
"25672","1","1","1"
"25683","0","0","0"
"25689","0","0","0"
"25690","0","0","0"
"25695","0","0","0"
"25707","0","0","0"
"25712","0","0","0"
"25726","0","0","0"
"25729","0","0","0"
"25730","0","0","0"
"25739","0","0","0"
"25740","1","1","1"
"25742","0","0","0"
"25747","0","0","0"
"25776","0","0","0"
"25784","0","0","0"
"25795","0","0","0"
"25800","0","0","0"
"25816","0","0","0"
"25831","0","0","0"
"25839","0","0","0"
"25841","1","1","1"
"25850","0","0","0"
"25854","0","0","0"
"25861","0","0","0"
"25864","1","1","1"
"25878","0","0","0"
"25879","0","0","0"
"25889","0","0","0"
"25894","0","0","0"
"25897","0","0","0"
"25909","0","0","0"
"25912","0","0","0"
"25926","0","0","0"
"25945","0","0","0"
"25958","0","0","0"
"25968","0","0","0"
"25979","0","0","0"
"25987","0","0","0"
"25994","0","0","0"
"25999","0","0","0"
"26002","1","1","1"
"26009","0","0","0"
"26019","0","0","0"
"26042","1","1","1"
"26056","0","0","0"
"26057","0","0","0"
"26064","0","0","0"
"26065","0","0","0"
"26081","0","0","0"
"26091","1","1","1"
"26115","0","0","0"
"26126","0","0","0"
"26141","0","0","0"
"26162","0","0","0"
"26174","0","0","0"
"26188","0","0","0"
"26203","0","0","0"
"26209","0","0","0"
"26214","0","0","0"
"26217","1","1","1"
"26219","0","0","0"
"26220","0","0","0"
"26221","0","0","0"
"26223","0","0","0"
"26227","0","0","0"
"26229","0","0","0"
"26244","0","0","0"
"26251","0","0","0"
"26260","0","0","0"
"26261","0","0","0"
"26262","0","0","0"
"26289","0","0","0"
"26300","0","0","0"
"26308","0","0","0"
"26313","0","0","0"
"26323","0","0","0"
"26328","0","0","0"
"26331","0","0","0"
"26335","0","0","0"
"26346","0","0","0"
"26361","0","0","0"
"26364","0","0","0"
"26383","0","0","0"
"26387","0","0","0"
"26424","0","0","0"
"26427","0","0","0"
"26434","0","0","0"
"26463","0","0","0"
"26466","0","0","0"
"26474","0","0","0"
"26496","0","0","0"
"26504","0","0","0"
"26505","0","0","0"
"26513","0","0","0"
"26542","0","0","0"
"26550","0","0","0"
"26553","1","1","1"
"26562","0","0","0"
"26572","1","1","1"
"26576","0","0","0"
"26582","0","0","0"
"26586","0","0","0"
"26587","0","0","0"
"26589","0","0","0"
"26591","0","0","0"
"26603","1","1","1"
"26605","0","0","0"
"26608","1","1","1"
"26625","0","0","0"
"26626","0","0","0"
"26651","0","0","0"
"26669","0","0","0"
"26704","0","0","0"
"26706","0","0","0"
"26714","0","0","0"
"26715","0","0","0"
"26729","1","1","1"
"26737","0","0","0"
"26745","0","0","0"
"26746","0","0","0"
"26762","0","0","0"
"26780","0","0","0"
"26790","0","0","0"
"26792","0","0","0"
"26804","0","0","0"
"26812","1","1","1"
"26815","0","0","0"
"26817","0","0","0"
"26821","0","0","0"
"26825","0","0","0"
"26829","0","0","0"
"26847","0","0","0"
"26855","0","0","0"
"26863","1","1","1"
"26877","0","0","0"
"26884","0","0","0"
"26889","0","0","0"
"26895","0","0","0"
"26946","0","0","0"
"26951","0","0","0"
"26958","1","1","1"
"26965","0","0","0"
"26970","1","1","1"
"26975","0","0","0"
"26977","0","0","0"
"26985","0","0","0"
"26986","0","0","0"
"27013","1","1","1"
"27019","0","0","0"
"27022","0","0","0"
"27031","0","0","0"
"27058","0","0","0"
"27060","0","0","0"
"27068","0","0","0"
"27069","1","1","1"
"27096","0","0","0"
"27114","0","0","0"
"27128","0","0","0"
"27140","1","1","1"
"27166","0","0","0"
"27177","0","0","0"
"27186","0","0","0"
"27212","0","0","0"
"27215","0","0","0"
"27227","0","0","0"
"27229","0","0","0"
"27231","1","1","1"
"27236","1","1","1"
"27246","0","0","0"
"27247","1","1","1"
"27334","0","0","0"
"27348","0","0","0"
"27374","1","1","1"
"27381","0","0","0"
"27388","0","0","0"
"27403","0","0","0"
"27406","0","0","0"
"27407","0","0","0"
"27418","0","0","0"
"27423","0","0","0"
"27431","0","0","0"
"27438","1","1","1"
"27440","0","0","0"
"27444","0","0","0"
"27452","0","0","0"
"27460","0","0","0"
"27462","0","0","0"
"27483","0","0","0"
"27485","0","0","0"
"27503","0","0","0"
"27504","1","1","1"
"27542","0","0","0"
"27587","0","0","0"
"27588","0","0","0"
"27642","1","1","1"
"27646","0","0","0"
"27661","1","1","1"
"27687","0","0","0"
"27690","0","0","0"
"27703","0","0","0"
"27711","0","0","0"
"27722","0","0","0"
"27727","0","0","0"
"27728","0","0","0"
"27731","0","0","0"
"27735","0","0","0"
"27736","0","0","0"
"27763","0","0","0"
"27764","1","1","1"
"27781","0","0","0"
"27782","0","0","0"
"27783","0","0","0"
"27813","1","1","1"
"27839","0","0","0"
"27840","0","0","0"
"27842","0","0","0"
"27843","1","1","1"
"27856","0","0","0"
"27867","1","1","1"
"27873","0","0","0"
"27874","1","1","1"
"27887","0","0","0"
"27891","0","0","0"
"27912","1","1","1"
"27938","0","0","0"
"27947","0","0","0"
"27948","0","0","0"
"27957","0","0","0"
"27973","0","0","0"
"27984","0","0","0"
"27995","1","1","1"
"27996","0","0","0"
"28026","0","0","0"
"28029","0","0","0"
"28033","0","0","0"
"28042","0","0","0"
"28055","0","0","0"
"28078","0","0","0"
"28082","0","0","0"
"28100","0","0","0"
"28114","0","0","0"
"28119","0","0","0"
"28128","0","0","0"
"28143","0","0","0"
"28146","0","0","0"
"28156","1","1","1"
"28161","0","0","0"
"28179","0","0","0"
"28192","0","0","0"
"28196","0","0","0"
"28204","0","0","0"
"28208","0","0","0"
"28214","0","0","0"
"28245","0","0","0"
"28250","1","1","1"
"28251","0","0","0"
"28258","0","0","0"
"28276","0","0","0"
"28293","0","0","0"
"28307","0","0","0"
"28309","1","1","1"
"28324","0","0","0"
"28336","0","0","0"
"28343","1","1","1"
"28351","0","0","0"
"28356","1","1","1"
"28359","0","0","0"
"28362","0","0","0"
"28394","0","0","0"
"28406","0","0","0"
"28443","0","0","0"
"28463","0","0","0"
"28483","0","0","0"
"28487","0","0","0"
"28488","0","0","0"
"28503","0","0","0"
"28507","0","0","0"
"28508","0","0","0"
"28520","1","1","1"
"28529","0","0","0"
"28531","0","0","0"
"28544","0","0","0"
"28551","0","0","0"
"28560","0","0","0"
"28562","0","0","0"
"28574","0","0","0"
"28598","0","0","0"
"28604","0","0","0"
"28616","1","1","1"
"28622","1","1","1"
"28625","0","0","0"
"28661","1","1","1"
"28663","0","0","0"
"28685","0","0","0"
"28695","0","0","0"
"28697","0","0","0"
"28702","1","1","1"
"28704","0","0","0"
"28713","0","0","0"
"28727","0","0","0"
"28729","1","1","1"
"28735","1","1","1"
"28737","0","0","0"
"28738","0","0","0"
"28754","0","0","0"
"28757","0","0","0"
"28783","0","0","0"
"28797","1","1","1"
"28800","0","0","0"
"28818","0","0","0"
"28840","0","0","0"
"28874","1","1","1"
"28880","0","0","0"
"28911","0","0","0"
"28922","0","0","0"
"28924","0","0","0"
"28925","0","0","0"
"28932","0","0","0"
"28941","0","0","0"
"28959","1","1","1"
"28975","0","0","0"
"28983","1","1","1"
"28988","1","1","1"
"28992","0","0","0"
"28995","0","0","0"
"28997","1","1","1"
"29020","0","0","0"
"29035","0","0","0"
"29038","0","0","0"
"29039","0","0","0"
"29045","0","0","0"
"29054","0","0","0"
"29061","0","0","0"
"29066","1","1","1"
"29067","0","0","0"
"29077","0","0","0"
"29078","1","1","1"
"29087","0","0","0"
"29126","0","0","0"
"29146","1","1","1"
"29160","1","1","1"
"29204","0","0","0"
"29212","0","0","0"
"29217","0","0","0"
"29218","0","0","0"
"29226","0","0","0"
"29233","1","1","1"
"29236","0","0","0"
"29239","0","0","0"
"29254","0","0","0"
"29258","0","0","0"
"29259","0","0","0"
"29272","0","0","0"
"29278","0","0","0"
"29308","0","0","0"
"29320","0","0","0"
"29340","0","0","0"
"29341","1","1","1"
"29347","0","0","0"
"29368","1","1","1"
"29374","1","1","1"
"29376","0","0","0"
"29395","0","0","0"
"29422","0","0","0"
"29423","0","0","0"
"29428","1","1","1"
"29436","1","1","1"
"29437","0","0","0"
"29438","1","1","1"
"29445","1","1","1"
"29448","0","0","0"
"29453","0","0","0"
"29474","1","1","1"
"29477","1","1","1"
"29481","0","0","0"
"29507","0","0","0"
"29509","0","0","0"
"29515","0","0","0"
"29521","0","0","0"
"29524","0","0","0"
"29542","0","0","0"
"29550","0","0","0"
"29551","0","0","0"
"29553","0","0","0"
"29554","0","0","0"
"29569","0","0","0"
"29590","0","0","0"
"29601","1","1","1"
"29620","0","0","0"
"29646","0","0","0"
"29648","0","0","0"
"29651","0","0","0"
"29661","0","0","0"
"29669","0","0","0"
"29696","0","0","0"
"29705","1","1","1"
"29706","0","0","0"
"29736","1","1","1"
"29738","0","0","0"
"29751","0","0","0"
"29755","0","0","0"
"29785","0","0","0"
"29790","0","0","0"
"29791","0","0","0"
"29792","0","0","0"
"29795","1","1","1"
"29797","0","0","0"
"29804","0","0","0"
"29823","1","1","1"
"29835","0","0","0"
"29836","0","0","0"
"29844","0","0","0"
"29850","1","1","1"
"29853","0","0","0"
"29863","1","1","1"
"29874","0","0","0"
"29880","1","1","1"
"29906","0","0","0"
"29907","0","0","0"
"29908","0","0","0"
"29917","0","0","0"
"29921","0","0","0"
"29950","0","0","0"
"29957","0","0","0"
"29970","0","0","0"
"29974","0","0","0"
"29991","0","0","0"
"29995","1","1","1"
"30009","1","1","1"
"30015","0","0","0"
"30016","0","0","0"
"30025","0","0","0"
"30045","0","0","0"
"30046","0","0","0"
"30079","1","1","1"
"30101","0","0","0"
"30107","0","0","0"
"30109","1","1","1"
"30123","0","0","0"
"30150","1","1","1"
"30151","1","1","1"
"30159","1","1","1"
"30167","0","0","0"
"30169","0","0","0"
"30193","0","0","0"
"30196","0","0","0"
"30220","1","1","1"
"30233","1","1","1"
"30234","0","0","0"
"30249","0","0","0"
"30254","0","0","0"
"30255","0","0","0"
"30278","0","0","0"
"30281","0","0","0"
"30293","0","0","0"
"30295","1","1","1"
"30299","0","0","0"
"30305","0","0","0"
"30309","0","0","0"
"30330","0","0","0"
"30343","0","0","0"
"30362","0","0","0"
"30373","0","0","0"
"30374","0","0","0"
"30378","0","0","0"
"30395","1","1","1"
"30402","0","0","0"
"30406","1","1","1"
"30409","1","1","1"
"30410","0","0","0"
"30436","0","0","0"
"30444","0","0","0"
"30445","0","0","0"
"30453","0","0","0"
"30464","0","0","0"
"30478","0","0","0"
"30479","0","0","0"
"30481","0","0","0"
"30485","0","0","0"
"30494","1","1","1"
"30507","0","0","0"
"30509","1","1","1"
"30510","1","1","1"
"30511","0","0","0"
"30521","0","0","0"
"30525","0","0","0"
"30532","0","0","0"
"30556","0","0","0"
"30567","0","0","0"
"30587","0","0","0"
"30589","0","0","0"
"30595","0","0","0"
"30602","0","0","0"
"30608","0","0","0"
"30642","0","0","0"
"30660","0","0","0"
"30664","0","0","0"
"30670","1","1","1"
"30683","0","0","0"
"30686","0","0","0"
"30694","0","0","0"
"30703","0","0","0"
"30712","0","0","0"
"30713","0","0","0"
"30725","0","0","0"
"30750","0","0","0"
"30789","0","0","0"
"30792","0","0","0"
"30795","0","0","0"
"30805","0","0","0"
"30806","0","0","0"
"30808","0","0","0"
"30816","0","0","0"
"30825","0","0","0"
"30839","0","0","0"
"30848","1","1","1"
"30853","0","0","0"
"30873","0","0","0"
"30891","0","0","0"
"30923","0","0","0"
"30924","0","0","0"
"30925","0","0","0"
"30930","0","0","0"
"30938","1","1","1"
"30950","0","0","0"
"30960","0","0","0"
"30966","0","0","0"
"30969","0","0","0"
"30998","0","0","0"
"31000","1","1","1"
"31009","1","1","1"
"31021","0","0","0"
"31026","0","0","0"
"31028","0","0","0"
"31033","0","0","0"
"31039","0","0","0"
"31040","0","0","0"
"31049","0","0","0"
"31059","1","1","1"
"31067","0","0","0"
"31070","0","0","0"
"31078","0","0","0"
"31084","0","0","0"
"31098","1","1","1"
"31131","0","0","0"
"31163","1","1","1"
"31165","0","0","0"
"31167","0","0","0"
"31179","1","1","1"
"31182","0","0","0"
"31186","1","1","1"
"31188","1","1","1"
"31202","0","0","0"
"31208","0","0","0"
"31209","0","0","0"
"31212","1","1","1"
"31221","0","0","0"
"31235","0","0","0"
"31246","0","0","0"
"31249","1","1","1"
"31250","0","0","0"
"31252","0","0","0"
"31259","0","0","0"
"31284","1","1","1"
"31309","0","0","0"
"31323","0","0","0"
"31341","0","0","0"
"31351","1","1","1"
"31356","0","0","0"
"31368","0","0","0"
"31369","0","0","0"
"31383","0","0","0"
"31386","0","0","0"
"31398","0","0","0"
"31403","0","0","0"
"31405","0","0","0"
"31421","0","0","0"
"31434","0","0","0"
"31441","0","0","0"
"31448","0","0","0"
"31474","0","0","0"
"31488","1","1","1"
"31506","0","0","0"
"31518","0","0","0"
"31520","0","0","0"
"31522","0","0","0"
"31533","0","0","0"
"31552","0","0","0"
"31559","1","1","1"
"31567","0","0","0"
"31574","0","0","0"
"31575","1","1","1"
"31596","1","1","1"
"31620","0","0","0"
"31634","0","0","0"
"31647","0","0","0"
"31651","0","0","0"
"31657","1","1","1"
"31659","1","1","1"
"31663","1","1","1"
"31671","1","1","1"
"31693","1","1","1"
"31705","0","0","0"
"31711","0","0","0"
"31717","0","0","0"
"31749","1","1","1"
"31755","1","1","1"
"31762","0","0","0"
"31765","0","0","0"
"31820","1","1","1"
"31830","1","1","1"
"31853","1","1","1"
"31861","0","0","0"
"31877","0","0","0"
"31881","1","1","1"
"31897","0","0","0"
"31908","0","0","0"
"31911","0","0","0"
"31916","1","1","1"
"31950","1","1","1"
"31952","1","1","1"
"31975","0","0","0"
"31978","0","0","0"
"31980","0","0","0"
"31988","1","1","1"
"31989","0","0","0"
"31994","0","0","0"
"31996","0","0","0"
"32003","0","0","0"
"32006","0","0","0"
"32009","0","0","0"
"32017","0","0","0"
"32036","0","0","0"
"32040","0","0","0"
"32047","0","0","0"
"32054","1","1","1"
"32064","0","0","0"
"32066","1","1","1"
"32073","1","1","1"
"32088","1","1","1"
"32097","0","0","0"
"32108","0","0","0"
"32109","0","0","0"
"32112","0","0","0"
"32116","0","0","0"
"32118","0","0","0"
"32122","0","0","0"
"32126","1","1","1"
"32132","1","1","1"
"32143","0","0","0"
"32152","0","0","0"
"32195","0","0","0"
"32198","0","0","0"
"32209","0","0","0"
"32232","0","0","0"
"32265","1","1","1"
"32272","1","1","1"
"32274","0","0","0"
"32276","0","0","0"
"32278","0","0","0"
"32297","0","0","0"
"32298","0","0","0"
"32301","0","0","0"
"32305","0","0","0"
"32317","0","0","0"
"32320","1","1","1"
"32321","0","0","0"
"32330","1","1","1"
"32383","0","0","0"
"32389","0","0","0"
"32398","0","0","0"
"32399","0","0","0"
"32409","0","0","0"
"32412","1","1","1"
"32417","0","0","0"
"32418","0","0","0"
"32429","0","0","0"
"32433","1","1","1"
"32435","0","0","0"
"32443","0","0","0"
"32450","0","0","0"
"32454","0","0","0"
"32461","1","1","1"
"32479","0","0","0"
"32480","0","0","0"
"32483","0","0","0"
"32493","0","0","0"
"32495","0","0","0"
"32504","0","0","0"
"32526","0","0","0"
"32530","1","1","1"
"32534","0","0","0"
"32540","0","0","0"
"32553","1","1","1"
"32564","0","0","0"
"32577","0","0","0"
"32593","0","0","0"
"32594","0","0","0"
"32612","0","0","0"
"32622","0","0","0"
"32624","1","1","1"
"32635","0","0","0"
"32641","0","0","0"
"32642","1","1","1"
"32673","0","0","0"
"32682","0","0","0"
"32696","0","0","0"
"32701","0","0","0"
"32718","0","0","0"
"32730","0","0","0"
"32737","0","0","0"
"32750","1","1","1"
"32755","0","0","0"
"32756","0","0","0"
"32757","1","1","1"
"32761","0","0","0"
"32781","1","1","1"
"32786","1","1","1"
"32787","1","1","1"
"32809","0","0","0"
"32816","1","1","1"
"32819","0","0","0"
"32822","1","1","1"
"32824","1","1","1"
"32827","1","1","1"
"32828","0","0","0"
"32848","0","0","0"
"32867","1","1","1"
"32872","1","1","1"
"32891","0","0","0"
"32912","1","1","1"
"32921","0","0","0"
"32928","0","0","0"
"32935","1","1","1"
"32937","1","1","1"
"32948","0","0","0"
"32956","0","0","0"
"33016","1","1","1"
"33025","0","0","0"
"33052","0","0","0"
"33068","0","0","0"
"33069","0","0","0"
"33095","1","1","1"
"33106","0","0","0"
"33119","0","0","0"
"33123","0","0","0"
"33135","1","1","1"
"33153","1","1","1"
"33155","1","1","1"
"33157","1","1","1"
"33160","0","0","0"
"33163","0","0","0"
"33173","0","0","0"
"33184","0","0","0"
"33192","0","0","0"
"33223","0","0","0"
"33226","0","0","0"
"33245","1","1","1"
"33261","0","0","0"
"33262","0","0","0"
"33292","0","0","0"
"33306","1","1","1"
"33309","0","0","0"
"33313","1","1","1"
"33318","1","1","1"
"33324","1","1","1"
"33334","0","0","0"
"33340","1","1","1"
"33351","0","0","0"
"33398","0","0","0"
"33426","0","0","0"
"33437","1","1","1"
"33457","1","1","1"
"33462","0","0","0"
"33500","0","0","0"
"33511","0","0","0"
"33517","1","1","1"
"33526","1","1","1"
"33556","0","0","0"
"33562","0","0","0"
"33570","0","0","0"
"33573","0","0","0"
"33579","0","0","0"
"33580","0","0","0"
"33581","0","0","0"
"33595","0","0","0"
"33610","0","0","0"
"33625","0","0","0"
"33663","0","0","0"
"33665","0","0","0"
"33685","0","0","0"
"33712","0","0","0"
"33713","1","1","1"
"33714","0","0","0"
"33725","0","0","0"
"33729","1","1","1"
"33740","0","0","0"
"33745","1","1","1"
"33750","0","0","0"
"33764","0","0","0"
"33770","0","0","0"
"33781","0","0","0"
"33788","0","0","0"
"33797","0","0","0"
"33801","1","1","1"
"33802","1","1","1"
"33807","0","0","0"
"33809","1","1","1"
"33823","0","0","0"
"33842","1","1","1"
"33852","0","0","0"
"33857","0","0","0"
"33873","1","1","1"
"33874","0","0","0"
"33894","0","0","0"
"33901","0","0","0"
"33904","0","0","0"
"33914","0","0","0"
"33915","0","0","0"
"33930","1","1","1"
"33939","0","0","0"
"33962","0","0","0"
"33976","0","0","0"
"34007","0","0","0"
"34012","0","0","0"
"34035","1","1","1"
"34036","0","0","0"
"34039","1","1","1"
"34041","1","1","1"
"34042","1","1","1"
"34050","0","0","0"
"34062","0","0","0"
"34077","0","0","0"
"34079","0","0","0"
"34082","0","0","0"
"34093","0","0","0"
"34096","1","1","1"
"34097","0","0","0"
"34100","1","1","1"
"34114","0","0","0"
"34119","0","0","0"
"34122","0","0","0"
"34126","0","0","0"
"34129","0","0","0"
"34138","0","0","0"
"34139","0","0","0"
"34142","0","0","0"
"34164","0","0","0"
"34165","0","0","0"
"34177","1","1","1"
"34214","1","1","1"
"34239","0","0","0"
"34246","0","0","0"
"34247","0","0","0"
"34268","0","0","0"
"34270","0","0","0"
"34303","0","0","0"
"34309","1","1","1"
"34334","0","0","0"
"34346","0","0","0"
"34393","0","0","0"
"34400","0","0","0"
"34416","0","0","0"
"34425","0","0","0"
"34456","0","0","0"
"34484","0","0","0"
"34495","1","1","1"
"34501","0","0","0"
"34522","0","0","0"
"34535","0","0","0"
"34544","0","0","0"
"34554","0","0","0"
"34594","1","1","1"
"34596","0","0","0"
"34618","1","1","1"
"34619","1","1","1"
"34627","0","0","0"
"34631","0","0","0"
"34641","0","0","0"
"34656","0","0","0"
"34660","0","0","0"
"34662","1","1","1"
"34674","0","0","0"
"34682","0","0","0"
"34685","1","1","1"
"34693","0","0","0"
"34699","0","0","0"
"34704","0","0","0"
"34721","0","0","0"
"34749","1","1","1"
"34763","0","0","0"
"34775","0","0","0"
"34782","1","1","1"
"34793","1","1","1"
"34811","0","0","0"
"34818","1","1","1"
"34820","1","1","1"
"34835","0","0","0"
"34839","0","0","0"
"34845","0","0","0"
"34860","0","0","0"
"34864","0","0","0"
"34868","0","0","0"
"34875","0","0","0"
"34881","0","0","0"
"34882","0","0","0"
"34896","0","0","0"
"34920","0","0","0"
"34945","0","0","0"
"34960","1","1","1"
"34988","0","0","0"
"34992","0","0","0"
"35004","1","1","1"
"35005","1","1","1"
"35016","0","0","0"
"35019","1","1","1"
"35028","0","0","0"
"35037","0","0","0"
"35069","0","0","0"
"35070","0","0","0"
"35077","0","0","0"
"35086","1","1","1"
"35096","1","1","1"
"35099","0","0","0"
"35114","0","0","0"
"35124","0","0","0"
"35132","1","1","1"
"35145","1","1","1"
"35146","0","0","0"
"35159","1","1","1"
"35179","0","0","0"
"35189","1","1","1"
"35199","1","1","1"
"35209","0","0","0"
"35222","1","1","1"
"35243","0","0","0"
"35251","0","0","0"
"35288","1","1","1"
"35291","1","1","1"
"35294","0","0","0"
"35304","1","1","1"
"35313","0","0","0"
"35326","0","0","0"
"35329","0","0","0"
"35335","1","1","1"
"35339","1","1","1"
"35354","0","0","0"
"35356","0","0","0"
"35386","1","1","1"
"35394","1","1","1"
"35406","0","0","0"
"35408","1","1","1"
"35444","0","0","0"
"35471","0","0","0"
"35474","0","0","0"
"35483","0","0","0"
"35486","0","0","0"
"35493","0","0","0"
"35495","1","1","1"
"35505","1","1","1"
"35508","1","1","1"
"35535","0","0","0"
"35548","0","0","0"
"35559","0","0","0"
"35565","0","0","0"
"35566","1","1","1"
"35568","1","1","1"
"35573","0","0","0"
"35575","1","1","1"
"35584","0","0","0"
"35593","0","0","0"
"35625","1","1","1"
"35633","0","0","0"
"35634","1","1","1"
"35639","0","0","0"
"35640","1","1","1"
"35655","0","0","0"
"35682","0","0","0"
"35704","0","0","0"
"35734","0","0","0"
"35751","1","1","1"
"35755","0","0","0"
"35770","0","0","0"
"35779","0","0","0"
"35795","0","0","0"
"35832","1","1","1"
"35833","0","0","0"
"35834","0","0","0"
"35838","0","0","0"
"35846","0","0","0"
"35850","0","0","0"
"35854","0","0","0"
"35862","1","1","1"
"35870","0","0","0"
"35884","1","1","1"
"35891","0","0","0"
"35900","1","1","1"
"35909","0","0","0"
"35915","1","1","1"
"35923","1","1","1"
"35924","1","1","1"
"35941","1","1","1"
"35944","0","0","0"
"35948","1","1","1"
"35959","0","0","0"
"35962","1","1","1"
"35972","0","0","0"
"35987","0","0","0"
"35989","1","1","1"
"35990","1","1","1"
"35993","1","1","1"
"35995","1","1","1"
"36000","0","0","0"
"36051","0","0","0"
"36087","1","1","1"
"36089","0","0","0"
"36090","0","0","0"
"36099","1","1","1"
"36105","0","0","0"
"36107","0","0","0"
"36118","0","0","0"
"36141","0","0","0"
"36150","0","0","0"
"36161","0","0","0"
"36171","0","0","0"
"36203","0","0","0"
"36206","0","0","0"
"36207","0","0","0"
"36219","1","1","1"
"36225","1","1","1"
"36239","0","0","0"
"36244","1","1","1"
"36253","1","1","1"
"36270","0","0","0"
"36279","1","1","1"
"36280","0","0","0"
"36290","1","1","1"
"36292","0","0","0"
"36294","0","0","0"
"36297","0","0","0"
"36301","0","0","0"
"36303","0","0","0"
"36313","1","1","1"
"36315","1","1","1"
"36321","0","0","0"
"36337","0","0","0"
"36340","1","1","1"
"36366","1","1","1"
"36370","1","1","1"
"36384","1","1","1"
"36389","0","0","0"
"36391","1","1","1"
"36399","0","0","0"
"36401","0","0","0"
"36406","0","0","0"
"36409","0","0","0"
"36413","1","1","1"
"36422","0","0","0"
"36486","0","0","0"
"36498","1","1","1"
"36502","1","1","1"
"36506","0","0","0"
"36507","0","0","0"
"36513","0","0","0"
"36550","1","1","1"
"36566","1","1","1"
"36572","1","1","1"
"36586","0","0","0"
"36604","0","0","0"
"36605","0","0","0"
"36606","1","1","1"
"36614","0","0","0"
"36620","0","0","0"
"36622","1","1","1"
"36623","1","1","1"
"36626","1","1","1"
"36631","1","1","1"
"36655","0","0","0"
"36664","1","1","1"
"36674","0","0","0"
"36675","1","1","1"
"36681","0","0","0"
"36690","1","1","1"
"36693","1","1","1"
"36717","1","1","1"
"36728","1","1","1"
"36739","1","1","1"
"36746","0","0","0"
"36747","0","0","0"
"36753","0","0","0"
"36776","0","0","0"
"36784","0","0","0"
"36825","1","1","1"
"36838","1","1","1"
"36842","0","0","0"
"36848","0","0","0"
"36860","0","0","0"
"36865","0","0","0"
"36869","0","0","0"
"36886","0","0","0"
"36900","1","1","1"
"36905","0","0","0"
"36906","0","0","0"
"36908","0","0","0"
"36910","0","0","0"
"36913","1","1","1"
"36955","1","1","1"
"36956","1","1","1"
"36957","1","1","1"
"36963","0","0","0"
"36970","0","0","0"
"36971","0","0","0"
"36977","0","0","0"
"36996","1","1","1"
"37003","0","0","0"
"37004","0","0","0"
"37011","0","0","0"
