episode,train_reward,win,roll_mean,roll_std,roll_win
4196,2.0,0,-0.1844,2.4288178817113932,0.0
4197,1.0,0,-0.186,2.426717862429323,0.0
4198,-2.0,0,-0.1872,2.426872894244348,0.0
4199,-2.0,0,-0.1868,2.426491480381037,0.0
4200,-1.0,0,-0.186,2.4258932340878667,0.0
4201,-1.0,0,-0.1856,2.425676442248843,0.0
4202,-3.0,0,-0.1868,2.426326561745905,0.0
4203,-2.0,0,-0.1868,2.426326561745905,0.0
4204,1.0,0,-0.1868,2.426326561745905,0.0
4205,-2.0,0,-0.1872,2.4265430976106392,0.0
4206,5.0,0,-0.1848,2.4287050877703034,0.0
4207,3.0,0,-0.1832,2.4294852787139516,0.0
4208,3.0,0,-0.1824,2.430204229491593,0.0
4209,-2.0,0,-0.182,2.4298225480569626,0.0
4210,-1.0,0,-0.1816,2.429605448020981,0.0
4211,0.0,0,-0.1804,2.428953636096526,0.0
4212,-2.0,0,-0.1808,2.4291709920636477,0.0
4213,0.0,0,-0.1796,2.428518668070822,0.0
4214,5.0,0,-0.1772,2.430671393950684,0.0
4215,-3.0,0,-0.1776,2.4310537322115224,0.0
4216,0.0,0,-0.1772,2.431000630527739,0.0
4217,0.0,0,-0.1772,2.431000630527739,0.0
4218,-3.0,0,-0.1776,2.4313829170156795,0.0
4219,7.0,0,-0.1736,2.434960914236932,0.0
4220,-1.0,0,-0.1752,2.4341887909585043,0.0
4221,-3.0,0,-0.176,2.434788548952713,0.0
4222,-2.0,0,-0.1756,2.434406534264489,0.0
4223,-3.0,0,-0.178,2.434232157062634,0.0
4224,0.0,0,-0.1772,2.4339617556426774,0.0
4225,-1.0,0,-0.1764,2.4333621885400167,0.0
4226,1.0,0,-0.1748,2.4328198463844375,0.0
4227,2.0,0,-0.1744,2.4330952757852358,0.0
4228,0.0,0,-0.1736,2.4328235637211533,0.0
4229,2.0,0,-0.1724,2.4331556338498834,0.0
4230,-1.0,0,-0.1716,2.432554288838642,0.0
4231,-1.0,0,-0.1716,2.432554288838642,0.0
4232,-2.0,0,-0.1724,2.432826688911342,0.0
4233,-3.0,0,-0.1776,2.4249557530317287,0.0
4234,-2.0,0,-0.1788,2.4251150556650503,0.0
4235,-3.0,0,-0.1796,2.4257158693861096,0.0
4236,-2.0,0,-0.1804,2.425986398148517,0.0
4237,-3.0,0,-0.182,2.426526573620204,0.0
4238,-2.0,0,-0.1824,2.4267438831384234,0.0
4239,2.0,0,-0.182,2.4270212551333707,0.0
4240,-2.0,0,-0.1824,2.427238520362988,0.0
4241,0.0,0,-0.1832,2.426848490828999,0.0
4242,1.0,0,-0.1828,2.426961107246354,0.0
4243,-2.0,0,-0.1832,2.4271782459669273,0.0
4244,-2.0,0,-0.1868,2.423190975098895,0.0
4245,-1.0,0,-0.1864,2.422974073601398,0.0
4246,6.0,0,-0.184,2.4261282817229106,0.0
4247,-3.0,0,-0.1844,2.4265102144290065,0.0
4248,-1.0,0,-0.1852,2.4264492622779024,0.0
4249,-2.0,0,-0.1848,2.4260674519296734,0.0
4250,-3.0,0,-0.1856,2.4266660510357236,0.0
4251,-1.0,0,-0.1848,2.4260674519296734,0.0
4252,-3.0,0,-0.1856,2.4266660510357236,0.0
4253,1.0,0,-0.1848,2.426727129659357,0.0
4254,6.0,0,-0.1816,2.4296054480209817,0.0
4255,-2.0,0,-0.1816,2.4296054480209817,0.0
4256,-2.0,0,-0.1812,2.429223540723318,0.0
4257,1.0,0,-0.1816,2.428946552014068,0.0
4258,3.0,0,-0.18,2.429724557345923,0.0
4259,-2.0,0,-0.1816,2.4296054480209817,0.0
4260,-3.0,0,-0.182,2.4299872294261307,0.0
4261,-3.0,0,-0.1832,2.4306379739451462,0.0
4262,2.0,0,-0.1828,2.4309150333073504,0.0
4263,-2.0,0,-0.1844,2.430794138559997,0.0
4264,0.0,0,-0.1844,2.430794138559997,0.0
4265,-2.0,0,-0.186,2.430672184171855,0.0
4266,4.0,0,-0.1888,2.4217969775024724,0.0
4267,4.0,0,-0.1872,2.423242662632204,0.0
4268,-1.0,0,-0.1904,2.419026356906054,0.0
4269,-2.0,0,-0.1916,2.419179698196246,0.0
4270,4.0,0,-0.1888,2.419978735202346,0.0
4271,-3.0,0,-0.1892,2.420360844718711,0.0
4272,2.0,0,-0.188,2.4207023608795857,0.0
4273,-2.0,0,-0.1884,2.4209192014422904,0.0
4274,0.0,0,-0.188,2.4208676626565215,0.0
4275,-1.0,0,-0.1884,2.4209192014422904,0.0
4276,5.0,0,-0.186,2.423087398550952,0.0
4277,3.0,0,-0.184,2.423652953179352,0.0
4278,0.0,0,-0.1844,2.423539984902948,0.0
4279,-1.0,0,-0.1864,2.4221481706750096,0.0
4280,1.0,0,-0.1856,2.4222096275491785,0.0
4281,-1.0,0,-0.1852,2.4219924399038892,0.0
4282,0.0,0,-0.1852,2.4219924399038892,0.0
4283,-1.0,0,-0.1848,2.4217751666872807,0.0
4284,2.0,0,-0.184,2.4221665418179925,0.0
4285,1.0,0,-0.1832,2.4222272052500675,0.0
4286,0.0,0,-0.1824,2.4219571818337884,0.0
4287,3.0,0,-0.1812,2.4227906483661226,0.0
4288,0.0,0,-0.182,2.422400299142098,0.0
4289,-1.0,0,-0.1828,2.422340036514488,0.0
4290,-2.0,0,-0.1836,2.42260988511609,0.0
4291,2.0,0,-0.1816,2.422347734620069,0.0
4292,-1.0,0,-0.1824,2.4222876028441314,0.0
4293,-1.0,0,-0.1828,2.422340036514488,0.0
4294,-1.0,0,-0.1828,2.422340036514488,0.0
4295,-3.0,0,-0.184,2.4229924384823796,0.0
4296,2.0,0,-0.1824,2.4231134582459455,0.0
4297,0.0,0,-0.182,2.423060975253394,0.0
4298,3.0,0,-0.1808,2.4238938641338743,0.0
4299,3.0,0,-0.1788,2.4244549393010155,0.0
4300,-1.0,0,-0.1796,2.424395784101102,0.0
4301,-2.0,0,-0.1804,2.4246664601501795,0.0
4302,7.0,0,-0.178,2.4288012743433973,0.0
4303,4.0,0,-0.176,2.4301823624011885,0.0
4304,0.0,0,-0.1756,2.4301289782108904,0.0
4305,-2.0,0,-0.1752,2.4297461650490653,0.0
4306,4.0,0,-0.176,2.428040805435764,0.0
4307,-3.0,0,-0.1768,2.4286418180604943,0.0
4308,-2.0,0,-0.1764,2.4282589682006055,0.0
4309,1.0,0,-0.1776,2.426935154819405,0.0
4310,-1.0,0,-0.1784,2.4268764558033653,0.0
4311,5.0,0,-0.176,2.4290294509596753,0.0
4312,-3.0,0,-0.1772,2.4296834165384285,0.0
4313,2.0,0,-0.1768,2.4299595966716385,0.0
4314,0.0,0,-0.1768,2.4299595966716385,0.0
4315,-1.0,0,-0.1772,2.430012786974166,0.0
4316,-2.0,0,-0.1788,2.429895536216893,0.0
4317,-2.0,0,-0.1792,2.430113071405513,0.0
4318,-1.0,0,-0.1796,2.43016586315605,0.0
4319,4.0,0,-0.1784,2.431488905037022,0.0
4320,5.0,0,-0.1764,2.433691061098832,0.0
4321,-3.0,0,-0.1788,2.433515843331189,0.0
4322,4.0,0,-0.1764,2.434677412233634,0.0
4323,-3.0,0,-0.1788,2.4345022654563735,0.0
4324,-1.0,0,-0.1796,2.434443354399178,0.0
4325,2.0,0,-0.1784,2.4347781619439504,0.0
4326,-1.0,0,-0.1788,2.4348309840250346,0.0
4327,1.0,0,-0.1784,2.434942508152341,0.0
4328,7.0,0,-0.176,2.43905793318662,0.0
4329,-2.0,0,-0.176,2.43905793318662,0.0
4330,-2.0,0,-0.176,2.43905793318662,0.0
4331,-2.0,0,-0.1768,2.4393281633998147,0.0
4332,2.0,0,-0.1764,2.439603186069858,0.0
4333,0.0,0,-0.178,2.4381742918731284,0.0
4334,3.0,0,-0.1768,2.439000050942888,0.0
4335,-3.0,0,-0.1776,2.439598101236807,0.0
4336,1.0,0,-0.1768,2.4396562317284816,0.0
4337,2.0,0,-0.1748,2.439390335736379,0.0
4338,0.0,0,-0.176,2.4385656934059483,0.0
4339,-2.0,0,-0.1772,2.4387248946210947,0.0
4340,-2.0,0,-0.1792,2.4381684162687463,0.0
4341,-2.0,0,-0.1804,2.438326067941991,0.0
4342,-2.0,0,-0.1804,2.438326067941991,0.0
4343,3.0,0,-0.1784,2.4388834947738776,0.0
4344,-2.0,0,-0.1788,2.439100293980887,0.0
4345,2.0,0,-0.1784,2.4393756704256515,0.0
4346,0.0,0,-0.1772,2.4387248946210947,0.0
4347,-3.0,0,-0.1796,2.4385492508825,0.0
4348,1.0,0,-0.1784,2.438391219779199,0.0
4349,-2.0,0,-0.178,2.438010163519213,0.0
4350,-3.0,0,-0.1796,2.4385492508825,0.0
4351,4.0,0,-0.1772,2.4397092106259257,0.0
4352,-2.0,0,-0.1768,2.4393281633998147,0.0
4353,4.0,0,-0.1756,2.440644861288833,0.0
4354,0.0,0,-0.1748,2.440374383338006,0.0
4355,6.0,0,-0.1716,2.4432235215940845,0.0
4356,0.0,0,-0.1712,2.4431697016941993,0.0
4357,3.0,0,-0.17,2.443990432815622,0.0
4358,-3.0,0,-0.1712,2.444643342581691,0.0
4359,0.0,0,-0.1712,2.444643342581691,0.0
4360,0.0,0,-0.1716,2.444533439635263,0.0
4361,-3.0,0,-0.1728,2.4451854188779,0.0
4362,2.0,0,-0.1708,2.4449168508076013,0.0
4363,0.0,0,-0.1696,2.4442638176441003,0.0
4364,-1.0,0,-0.1692,2.4440459701653987,0.0
4365,7.0,0,-0.1656,2.447973380057022,0.0
4366,4.0,0,-0.1628,2.4487332802637285,0.0
4367,2.0,0,-0.1608,2.448456929687477,0.0
4368,1.0,0,-0.1596,2.448290319834658,0.0
4369,-3.0,0,-0.1596,2.448290319834658,0.0
4370,1.0,0,-0.1596,2.448290319834658,0.0
4371,1.0,0,-0.158,2.447740299343299,0.0
4372,0.0,0,-0.1576,2.4476843553614924,0.0
4373,-2.0,0,-0.1604,2.445785065338806,0.0
4374,-1.0,0,-0.1628,2.4436621603449145,0.0
4375,0.0,0,-0.1624,2.443606909036388,0.0
4376,3.0,0,-0.1608,2.444367675562199,0.0
4377,-1.0,0,-0.1624,2.443606909036388,0.0
4378,7.0,0,-0.1588,2.4475250175400878,0.0
4379,-1.0,0,-0.1588,2.4475250175400878,0.0
4380,-1.0,0,-0.1628,2.4407128039973593,0.0
4381,-3.0,0,-0.1652,2.4405514697688,0.0
4382,-1.0,0,-0.1652,2.4405514697688,0.0
4383,-3.0,0,-0.1676,2.4403877636504414,0.0
4384,-2.0,0,-0.1688,2.4405509778798447,0.0
4385,-1.0,0,-0.168,2.439950274685365,0.0
4386,0.0,0,-0.1672,2.439677226599455,0.0
4387,1.0,0,-0.166,2.439513166555149,0.0
4388,3.0,0,-0.1644,2.44027757065641,0.0
4389,-3.0,0,-0.1664,2.440551896072481,0.0
4390,-1.0,0,-0.1656,2.439950405888056,0.0
4391,-2.0,0,-0.1672,2.4398412428098797,0.0
4392,1.0,0,-0.168,2.4391301200011717,0.0
4393,-3.0,0,-0.17,2.4394016217320296,0.0
4394,-2.0,0,-0.17,2.4394016217320296,0.0
4395,-2.0,0,-0.172,2.4388512045795747,0.0
4396,1.0,0,-0.1712,2.438907515250874,0.0
4397,1.0,0,-0.17,2.438745372439823,0.0
4398,1.0,0,-0.1688,2.438582628104623,0.0
4399,0.0,0,-0.1684,2.4385282463000535,0.0
4400,-2.0,0,-0.17,2.4384171815627753,0.0
4401,-1.0,0,-0.17,2.4384171815627753,0.0
4402,3.0,0,-0.168,2.43896605596898,0.0
4403,-3.0,0,-0.1704,2.438799486873589,0.0
4404,-1.0,0,-0.1704,2.438799486873589,0.0
4405,2.0,0,-0.1708,2.4383612534324994,0.0
4406,-1.0,0,-0.1708,2.4383612534324994,0.0
4407,-2.0,0,-0.1724,2.438248605557894,0.0
4408,3.0,0,-0.1712,2.4390715832208043,0.0
4409,-3.0,0,-0.1712,2.4390715832208043,0.0
4410,0.0,0,-0.1728,2.43764579190717,0.0
4411,-1.0,0,-0.1744,2.436875044805049,0.0
4412,-1.0,0,-0.174,2.4366573250188135,0.0
4413,1.0,0,-0.176,2.433637819646732,0.0
4414,-2.0,0,-0.176,2.433637819646732,0.0
4415,-1.0,0,-0.1756,2.4334200733332776,0.0
4416,-2.0,0,-0.1752,2.4330377779910584,0.0
4417,2.0,0,-0.1732,2.4327698427190088,0.0
4418,-3.0,0,-0.1736,2.433152509082198,0.0
4419,-1.0,0,-0.1728,2.4325515581037838,0.0
4420,-1.0,0,-0.1724,2.4323331880922834,0.0
4421,-2.0,0,-0.1724,2.4323331880922834,0.0
4422,2.0,0,-0.1716,2.4327187852843415,0.0
4423,-2.0,0,-0.1716,2.4327187852843415,0.0
4424,-2.0,0,-0.1728,2.432880540242214,0.0
4425,-1.0,0,-0.172,2.432279258834642,0.0
4426,-3.0,0,-0.1724,2.432662199762078,0.0
4427,0.0,0,-0.172,2.4326082777984,0.0
4428,1.0,0,-0.1712,2.432664732979299,0.0
4429,-2.0,0,-0.1728,2.4325515581037838,0.0
4430,-3.0,0,-0.1768,2.428971329737815,0.0
4431,-1.0,0,-0.1772,2.4290245416812177,0.0
4432,-2.0,0,-0.1772,2.4290245416812177,0.0
4433,3.0,0,-0.1764,2.429741652480595,0.0
4434,-1.0,0,-0.176,2.429523622855645,0.0
4435,1.0,0,-0.1792,2.4226917125490055,0.0
4436,-1.0,0,-0.1788,2.422473510931436,0.0
4437,0.0,0,-0.1792,2.422361346661049,0.0
4438,0.0,0,-0.1784,2.4220900164979873,0.0
4439,6.0,0,-0.1756,2.4251839614550423,0.0
4440,10.0,0,-0.1708,2.4334329656679206,0.0
4441,3.0,0,-0.1688,2.433983621659812,0.0
4442,-2.0,0,-0.1712,2.4328292219572862,0.0
4443,-3.0,0,-0.1716,2.433212207897099,0.0
4444,3.0,0,-0.1696,2.4337635715181603,0.0
4445,-1.0,0,-0.1708,2.4334329656679206,0.0
4446,-2.0,0,-0.1708,2.4334329656679206,0.0
4447,-2.0,0,-0.1708,2.4334329656679206,0.0
4448,-3.0,0,-0.1712,2.4338159223691513,0.0
4449,-3.0,0,-0.1728,2.4343604096849973,0.0
4450,0.0,0,-0.172,2.4340883127704624,0.0
4451,-2.0,0,-0.172,2.4340883127704624,0.0
4452,0.0,0,-0.1708,2.4334329656679206,0.0
4453,0.0,0,-0.1704,2.4333787976698553,0.0
4454,3.0,0,-0.1688,2.434148021513126,0.0
4455,2.0,0,-0.168,2.434532147808177,0.0
4456,3.0,0,-0.166,2.4350802545991264,0.0
4457,3.0,0,-0.164,2.4356265951012106,0.0
4458,-2.0,0,-0.1652,2.435791902621643,0.0
4459,-2.0,0,-0.1668,2.4356828160317052,0.0
4460,-1.0,0,-0.1668,2.4356828160317052,0.0
4461,4.0,0,-0.1664,2.436285129883949,0.0
4462,0.0,0,-0.1672,2.4359018057062216,0.0
4463,6.0,0,-0.1648,2.439020395198714,0.0
4464,2.0,0,-0.1636,2.439347290994549,0.0
4465,3.0,0,-0.162,2.4401101727303294,0.0
4466,-2.0,0,-0.1648,2.438199927724352,0.0
4467,8.0,0,-0.1628,2.4428432518811594,0.0
4468,0.0,0,-0.1636,2.442462136557171,0.0
4469,4.0,0,-0.1644,2.440769465195946,0.0
4470,4.0,0,-0.1632,2.4420792903802724,0.0
4471,-3.0,0,-0.1632,2.4420792903802724,0.0
4472,1.0,0,-0.162,2.441913425261142,0.0
4473,2.0,0,-0.1604,2.4420190873310488,0.0
4474,3.0,0,-0.1596,2.4427268790927794,0.0
4475,4.0,0,-0.1584,2.4440332975440033,0.0
4476,5.0,0,-0.1552,2.4455480453462477,0.0
4477,4.0,0,-0.1548,2.4461460324692146,0.0
4478,-2.0,0,-0.1564,2.446044213197542,0.0
4479,-2.0,0,-0.1564,2.446044213197542,0.0
4480,6.0,0,-0.1556,2.4477306212240033,0.0
4481,-1.0,0,-0.1548,2.4471273634474335,0.0
4482,-2.0,0,-0.1572,2.44599290933662,0.0
4483,-3.0,0,-0.1592,2.4462724827017666,0.0
4484,-1.0,0,-0.1584,2.4456700433182577,0.0
4485,-3.0,0,-0.1592,2.4462724827017666,0.0
4486,0.0,0,-0.1592,2.4462724827017666,0.0
4487,3.0,0,-0.1592,2.4462724827017666,0.0
4488,2.0,0,-0.158,2.4465956617579594,0.0
4489,1.0,0,-0.1564,2.446044213197542,0.0
4490,-2.0,0,-0.1564,2.446044213197542,0.0
4491,-2.0,0,-0.1596,2.443218280511691,0.0
4492,-2.0,0,-0.1592,2.442834897600488,0.0
4493,2.0,0,-0.1576,2.4429386852248096,0.0
4494,-1.0,0,-0.1572,2.4427187537586064,0.0
4495,-2.0,0,-0.1576,2.4429386852248096,0.0
4496,2.0,0,-0.158,2.442503291488383,0.0
4497,0.0,0,-0.1572,2.44222725182974,0.0
4498,-1.0,0,-0.1588,2.4414681785242895,0.0
4499,-1.0,0,-0.1584,2.4412483112798964,0.0
4500,-2.0,0,-0.1596,2.4414159917592784,0.0
4501,1.0,0,-0.1592,2.4415240682635875,0.0
4502,0.0,0,-0.1592,2.4415240682635875,0.0
4503,-2.0,0,-0.1596,2.441743779571076,0.0
4504,8.0,0,-0.156,2.4471328904972682,0.0
4505,-1.0,0,-0.1584,2.445015476489284,0.0
4506,0.0,0,-0.1584,2.445015476489284,0.0
4507,1.0,0,-0.1572,2.4448474536519993,0.0
4508,-1.0,0,-0.158,2.444795862791882,0.0
4509,3.0,0,-0.1576,2.4452308483169105,0.0
4510,-3.0,0,-0.1592,2.445781694926943,0.0
4511,-2.0,0,-0.1592,2.445781694926943,0.0
4512,0.0,0,-0.1588,2.4457259024829505,0.0
4513,3.0,0,-0.1568,2.4462639765522454,0.0
4514,4.0,0,-0.156,2.447296407034008,0.0
4515,-1.0,0,-0.156,2.447296407034008,0.0
4516,-2.0,0,-0.156,2.447296407034008,0.0
4517,-2.0,0,-0.1564,2.4475161233523344,0.0
4518,-1.0,0,-0.156,2.447296407034008,0.0
4519,3.0,0,-0.1556,2.447730621224003,0.0
4520,-2.0,0,-0.156,2.4479503639562976,0.0
4521,0.0,0,-0.1548,2.4472908803534645,0.0
4522,11.0,0,-0.1496,2.4571599243756186,0.0
4523,-3.0,0,-0.1524,2.456417683362108,0.0
4524,3.0,0,-0.1504,2.4569482041327464,0.0
4525,-3.0,0,-0.1508,2.4573308181642886,0.0
4526,-2.0,0,-0.1508,2.4573308181642886,0.0
4527,-2.0,0,-0.1516,2.4576072455437936,0.0
4528,1.0,0,-0.15,2.4570540991069745,0.0
4529,0.0,0,-0.1492,2.4567770882732924,0.0
4530,1.0,0,-0.1488,2.456882795175159,0.0
4531,2.0,0,-0.1472,2.4569792141455955,0.0
4532,2.0,0,-0.1468,2.4572474409376053,0.0
4533,-2.0,0,-0.1464,2.45686416242434,0.0
4534,-3.0,0,-0.1476,2.4575251803399314,0.0
4535,-1.0,0,-0.1468,2.4569217215325168,0.0
4536,1.0,0,-0.1472,2.456653459177221,0.0
4537,0.0,0,-0.1488,2.4552535241695894,0.0
4538,-3.0,0,-0.1488,2.4552535241695894,0.0
4539,4.0,0,-0.1472,2.456653459177221,0.0
4540,-2.0,0,-0.1476,2.456873771990048,0.0
4541,-2.0,0,-0.148,2.4570939999051236,0.0
4542,-1.0,0,-0.1476,2.456873771990048,0.0
4543,0.0,0,-0.1484,2.4564997855645343,0.0
4544,-2.0,0,-0.15,2.4564025658320303,0.0
4545,-1.0,0,-0.15,2.4564025658320303,0.0
4546,-2.0,0,-0.1516,2.456304299618625,0.0
4547,-2.0,0,-0.1528,2.4564742755312037,0.0
4548,-1.0,0,-0.1528,2.4564742755312037,0.0
4549,1.0,0,-0.152,2.4565239269996093,0.0
4550,4.0,0,-0.1508,2.457819299762317,0.0
4551,-2.0,0,-0.1516,2.4580956722091813,0.0
4552,1.0,0,-0.15,2.4575426357079833,0.0
4553,-3.0,0,-0.15,2.4575426357079833,0.0
4554,-1.0,0,-0.1512,2.4572248048350422,0.0
4555,-1.0,0,-0.1512,2.4572248048350422,0.0
4556,-2.0,0,-0.154,2.4553401960199506,0.0
4557,1.0,0,-0.1528,2.4551707283450046,0.0
4558,-2.0,0,-0.1536,2.4554467470281263,0.0
4559,-1.0,0,-0.1528,2.4548447333927332,0.0
4560,1.0,0,-0.154,2.4535468116143058,0.0
4561,0.0,0,-0.1544,2.4534401128527583,0.0
4562,-2.0,0,-0.154,2.4530574792284368,0.0
4563,3.0,0,-0.1524,2.453809836373888,0.0
4564,0.0,0,-0.1532,2.4534338171220376,0.0
4565,5.0,0,-0.1504,2.4553189765304664,0.0
4566,-2.0,0,-0.152,2.4552204061748046,0.0
4567,-3.0,0,-0.1524,2.4556030286863977,0.0
4568,1.0,0,-0.1508,2.455049952263142,0.0
4569,1.0,0,-0.1504,2.455155994307198,0.0
4570,-1.0,0,-0.15,2.454935983742493,0.0
4571,1.0,0,-0.1496,2.4550419003130943,0.0
4572,-2.0,0,-0.1512,2.454943840437881,0.0
4573,-2.0,0,-0.1512,2.454943840437881,0.0
4574,-3.0,0,-0.152,2.4555463512532754,0.0
4575,4.0,0,-0.1492,2.4562883994108766,0.0
4576,4.0,0,-0.1512,2.450865409707888,0.0
4577,-2.0,0,-0.1508,2.450481851498154,0.0
4578,-1.0,0,-0.1504,2.45026148656445,0.0
4579,-1.0,0,-0.1508,2.4503185475349465,0.0
4580,-3.0,0,-0.1528,2.4506028527153694,0.0
4581,-1.0,0,-0.154,2.4502827498518824,0.0
4582,-1.0,0,-0.1548,2.4502323186518784,0.0
4583,4.0,0,-0.1524,2.451362460176887,0.0
4584,4.0,0,-0.15,2.4524897313450578,0.0
4585,2.0,0,-0.1496,2.4527589059057995,0.0
4586,-2.0,0,-0.1496,2.4527589059057995,0.0
4587,-2.0,0,-0.1496,2.4527589059057995,0.0
4588,-2.0,0,-0.1504,2.453036239992777,0.0
4589,-1.0,0,-0.1496,2.452432590356789,0.0
4590,1.0,0,-0.1504,2.4517308648572116,0.0
4591,-3.0,0,-0.152,2.4522849509370337,0.0
4592,4.0,0,-0.1496,2.4534114067991974,0.0
4593,-2.0,0,-0.1504,2.4536886671356872,0.0
4594,-2.0,0,-0.1508,2.453908724303106,0.0
4595,1.0,0,-0.152,2.452611286129205,0.0
4596,-1.0,0,-0.1516,2.452391308346144,0.0
4597,-1.0,0,-0.1512,2.4521712455550535,0.0
4598,0.0,0,-0.1504,2.4518940747555837,0.0
4599,-3.0,0,-0.1508,2.4522774773525087,0.0
4600,-1.0,0,-0.1516,2.4522281315415295,0.0
4601,3.0,0,-0.1492,2.452375382768147,0.0
4602,-2.0,0,-0.15,2.4526528907452443,0.0
4603,6.0,0,-0.1468,2.4554554495217062,0.0
4604,8.0,0,-0.1432,2.4607957994085097,0.0
4605,-1.0,0,-0.144,2.460749096199324,0.0
4606,4.0,0,-0.142,2.4620846338616653,0.0
4607,-2.0,0,-0.1424,2.4623053057993434,0.0
4608,6.0,0,-0.1408,2.464996114061226,0.0
4609,-2.0,0,-0.1412,2.4652167201670054,0.0
4610,0.0,0,-0.1404,2.4649377694544183,0.0
4611,-3.0,0,-0.1416,2.4655995442173873,0.0
4612,-2.0,0,-0.1412,2.4652167201670054,0.0
4613,4.0,0,-0.1392,2.4665475675042465,0.0
4614,-2.0,0,-0.1404,2.4667228722926064,0.0
4615,0.0,0,-0.14,2.466664503638347,0.0
4616,1.0,0,-0.1388,2.4664890000149784,0.0
4617,1.0,0,-0.138,2.4665339072889982,0.0
4618,-1.0,0,-0.1376,2.4663128998016255,0.0
4619,1.0,0,-0.1364,2.466136202870485,0.0
4620,-1.0,0,-0.1404,2.459411987229708,0.0
4621,0.0,0,-0.1416,2.4586108571587304,0.0
4622,-1.0,0,-0.1408,2.4580057113096263,0.0
4623,-2.0,0,-0.1424,2.4579135004125376,0.0
4624,-1.0,0,-0.1424,2.4579135004125376,0.0
4625,0.0,0,-0.1416,2.457634111532976,0.0
4626,-1.0,0,-0.144,2.4555398327757074,0.0
4627,0.0,0,-0.1432,2.4552606953300953,0.0
4628,-2.0,0,-0.1452,2.454735678418426,0.0
4629,3.0,0,-0.1432,2.4552606953300953,0.0
4630,-2.0,0,-0.1432,2.4552606953300953,0.0
4631,-2.0,0,-0.1436,2.4554817849698125,0.0
4632,-2.0,0,-0.1436,2.4554817849698125,0.0
4633,0.0,0,-0.1436,2.4554817849698125,0.0
4634,1.0,0,-0.1428,2.455528457990909,0.0
4635,8.0,0,-0.1384,2.460257422839054,0.0
4636,-2.0,0,-0.1388,2.460478844139285,0.0
4637,-3.0,0,-0.1404,2.4610385052269486,0.0
4638,0.0,0,-0.142,2.4596454911992827,0.0
4639,0.0,0,-0.1424,2.4595410093736447,0.0
4640,-2.0,0,-0.1428,2.459761844433835,0.0
4641,1.0,0,-0.142,2.459808175957022,0.0
4642,1.0,0,-0.142,2.459808175957022,0.0
4643,-3.0,0,-0.142,2.459808175957022,0.0
4644,-2.0,0,-0.1444,2.4586920723593435,0.0
4645,4.0,0,-0.1424,2.460029052099767,0.0
4646,-3.0,0,-0.1432,2.4606331799474934,0.0
4647,11.0,0,-0.138,2.4704244977087564,0.0
4648,-3.0,0,-0.1408,2.4696993999372534,0.0
4649,0.0,0,-0.1404,2.469641166444309,0.0
4650,-3.0,0,-0.1432,2.4689131156825113,0.0
4651,6.0,0,-0.1396,2.471306290590621,0.0
4652,-3.0,0,-0.1396,2.471306290590621,0.0
4653,-2.0,0,-0.1404,2.4715847815790224,0.0
4654,0.0,0,-0.1396,2.471306290590621,0.0
4655,-1.0,0,-0.1416,2.46997768328023,0.0
4656,-3.0,0,-0.142,2.4703597047451087,0.0
4657,-2.0,0,-0.142,2.4703597047451087,0.0
4658,-3.0,0,-0.1428,2.4709614363984067,0.0
4659,0.0,0,-0.144,2.4701628856965607,0.0
4660,-2.0,0,-0.1444,2.4703825120621246,0.0
4661,-1.0,0,-0.1436,2.4697811578330264,0.0
4662,1.0,0,-0.1424,2.4696076256624053,0.0
4663,1.0,0,-0.1412,2.4694334979343537,0.0
4664,-2.0,0,-0.1424,2.4696076256624053,0.0
4665,3.0,0,-0.14,2.4697448969361973,0.0
4666,-3.0,0,-0.1412,2.4704055783390317,0.0
4667,-2.0,0,-0.142,2.47068365257158,0.0
4668,4.0,0,-0.14,2.472012204204321,0.0
4669,-2.0,0,-0.1412,2.4721867330153624,0.0
4670,2.0,0,-0.1396,2.472277634627851,0.0
4671,1.0,0,-0.1404,2.4715847815790224,0.0
4672,-1.0,0,-0.14,2.4713646143826895,0.0
4673,0.0,0,-0.1392,2.4710859690319453,0.0
4674,2.0,0,-0.1384,2.4714547690520656,0.0
4675,1.0,0,-0.1372,2.4712788283840124,0.0
4676,-1.0,0,-0.1364,2.4706753600369855,0.0
4677,2.0,0,-0.136,2.4709403510581565,0.0
4678,-1.0,0,-0.1352,2.470336411259391,0.0
4679,2.0,0,-0.1336,2.4704234934307863,0.0
4680,-1.0,0,-0.1328,2.4698186495499375,0.0
4681,-2.0,0,-0.1328,2.4698186495499375,0.0
4682,7.0,0,-0.1292,2.4736521465187464,0.0
4683,0.0,0,-0.1288,2.4735921295171712,0.0
4684,-3.0,0,-0.1288,2.4735921295171712,0.0
4685,-1.0,0,-0.1284,2.47337026427215,0.0
4686,2.0,0,-0.1288,2.4729449534304417,0.0
4687,3.0,0,-0.128,2.4736336724378125,0.0
4688,6.0,0,-0.1248,2.4763840475944927,0.0
4689,0.0,0,-0.124,2.4761010541923043,0.0
4690,2.0,0,-0.1228,2.4764032767858555,0.0
4691,2.0,0,-0.122,2.4767659856956956,0.0
4692,-2.0,0,-0.1224,2.4769885807107794,0.0
4693,-2.0,0,-0.122,2.476604414873542,0.0
4694,3.0,0,-0.1216,2.4770279988491946,0.0
4695,-1.0,0,-0.1208,2.476420889947765,0.0
