episode,train_reward,win,roll_mean,roll_std,roll_win
13293,-2.0,0,-0.242,2.3802735727038566,0.0032
13294,-2.0,0,-0.2428,2.380528287160311,0.0032
13295,6.0,0,-0.2396,2.3835402966466313,0.0032
13296,2.0,0,-0.238,2.3837006547644832,0.0032
13297,-2.0,0,-0.238,2.3837006547644832,0.0032
13298,5.0,0,-0.2352,2.3857404852718664,0.0032
13299,2.0,0,-0.2336,2.3858977436632323,0.0032
13300,0.0,0,-0.2336,2.3858977436632323,0.0032
13301,2.0,0,-0.2328,2.3863113696207225,0.0032
13302,0.0,0,-0.2336,2.3858977436632323,0.0032
13303,-1.0,0,-0.2336,2.3858977436632323,0.0032
13304,-2.0,0,-0.2336,2.3858977436632323,0.0032
13305,1.0,0,-0.2324,2.385763397069109,0.0032
13306,10.0,0,-0.2276,2.394262148657622,0.0032
13307,-1.0,0,-0.2272,2.3940494458343284,0.0032
13308,-1.0,0,-0.2284,2.3936844675378723,0.0032
13309,-2.0,0,-0.2284,2.3936844675378723,0.0032
13310,-2.0,0,-0.2292,2.393942301706032,0.0032
13311,-1.0,0,-0.2288,2.393729837933851,0.0032
13312,-2.0,0,-0.2288,2.393729837933851,0.0032
13313,3.0,0,-0.2272,2.394550836688127,0.0032
13314,3.0,0,-0.2252,2.395157546356557,0.0032
13315,-1.0,0,-0.2248,2.394944522051711,0.0032
13316,-1.0,0,-0.2248,2.394944522051711,0.0032
13317,-1.0,0,-0.2252,2.394990470073046,0.0032
13318,0.0,0,-0.2248,2.394944522051711,0.0032
13319,-1.0,0,-0.2248,2.394944522051711,0.0032
13320,-1.0,0,-0.2244,2.394731411957128,0.0032
13321,-2.0,0,-0.2256,2.394869265642662,0.0032
13322,-2.0,0,-0.2256,2.394869265642662,0.0032
13323,-1.0,0,-0.2252,2.3946562825350552,0.0032
13324,0.0,0,-0.2268,2.3931679132615082,0.0032
13325,-1.0,0,-0.2292,2.3909316137423615,0.0032
13326,1.0,0,-0.2288,2.391053620261579,0.0032
13327,-2.0,0,-0.2288,2.391053620261579,0.0032
13328,-1.0,0,-0.2296,2.390976902485531,0.0032
13329,-1.0,0,-0.2292,2.3907642421335904,0.0032
13330,0.0,0,-0.23,2.390352592026059,0.0032
13331,-2.0,0,-0.23,2.390352592026059,0.0032
13332,1.0,0,-0.2288,2.390216687734764,0.0032
13333,-2.0,0,-0.23,2.390352592026059,0.0032
13334,-1.0,0,-0.2296,2.3901399430951833,0.0032
13335,-2.0,0,-0.23,2.390352592026059,0.0032
13336,-2.0,0,-0.23,2.390352592026059,0.0032
13337,-2.0,0,-0.2304,2.390565155084525,0.0032
13338,0.0,0,-0.2308,2.3904428557944537,0.0032
13339,-1.0,0,-0.2316,2.3903654487947095,0.0032
13340,0.0,0,-0.2316,2.3903654487947095,0.0032
13341,0.0,0,-0.232,2.3902429383896995,0.0032
13342,-2.0,0,-0.2328,2.3904999385029084,0.0032
13343,0.0,0,-0.2332,2.3903772341052254,0.0032
13344,1.0,0,-0.2328,2.3904999385029084,0.0032
13345,0.0,0,-0.2328,2.3904999385029084,0.0032
13346,0.0,0,-0.232,2.3902429383896995,0.0032
13347,-2.0,0,-0.2328,2.3904999385029084,0.0032
13348,-2.0,0,-0.2332,2.3907120197934026,0.0032
13349,4.0,0,-0.2312,2.392161268437749,0.0032
13350,1.0,0,-0.23,2.392026069148539,0.0032
13351,-1.0,0,-0.2324,2.38978548616146,0.0032
13352,-2.0,0,-0.2324,2.38978548616146,0.0032
13353,-1.0,0,-0.2328,2.389830260807283,0.0032
13354,-2.0,0,-0.234,2.3899641778714216,0.0032
13355,-2.0,0,-0.2344,2.390176105797794,0.0032
13356,-2.0,0,-0.2348,2.3903879479734544,0.0032
13357,0.0,0,-0.2344,2.3903435185878115,0.0032
13358,-1.0,0,-0.2348,2.3903879479734544,0.0032
13359,-1.0,0,-0.2344,2.390176105797794,0.0032
13360,-2.0,0,-0.2344,2.390176105797794,0.0032
13361,-1.0,0,-0.2344,2.390176105797794,0.0032
13362,-1.0,0,-0.2344,2.390176105797794,0.0032
13363,-1.0,0,-0.2352,2.3900974847052945,0.0032
13364,0.0,0,-0.2376,2.386844161234668,0.0032
13365,-2.0,0,-0.2388,2.3869758317688508,0.0032
13366,10.0,0,-0.2348,2.3957388809956695,0.0032
13367,0.0,0,-0.234,2.3954831111352695,0.0032
13368,-2.0,0,-0.234,2.3954831111352695,0.0032
13369,-1.0,0,-0.2356,2.394657886746631,0.0032
13370,-2.0,0,-0.236,2.394869131970205,0.0032
13371,-1.0,0,-0.236,2.394869131970205,0.0032
13372,0.0,0,-0.2368,2.3944559147436975,0.0032
13373,-2.0,0,-0.2372,2.3946669772585927,0.0032
13374,-2.0,0,-0.2372,2.3946669772585927,0.0032
13375,-1.0,0,-0.2368,2.3944559147436975,0.0032
13376,5.0,0,-0.234,2.396485188041565,0.0032
13377,-1.0,0,-0.2336,2.396273751297309,0.0032
13378,-2.0,0,-0.2344,2.3965295703564045,0.0032
13379,1.0,0,-0.2344,2.3965295703564045,0.0032
13380,1.0,0,-0.2332,2.3963962205650366,0.0032
13381,3.0,0,-0.2328,2.3968525446610927,0.0032
13382,0.0,0,-0.232,2.396596225772663,0.0032
13383,-2.0,0,-0.234,2.395984201975978,0.0032
13384,0.0,0,-0.2332,2.3957281910571964,0.0032
13385,-2.0,0,-0.2332,2.3957281910571964,0.0032
13386,6.0,0,-0.2304,2.3989201252036008,0.0032
13387,3.0,0,-0.2284,2.3995283983762024,0.0032
13388,1.0,0,-0.2296,2.398162695424459,0.0032
13389,-1.0,0,-0.2296,2.398162695424459,0.0032
13390,-1.0,0,-0.2292,2.3979506723389465,0.0032
13391,-2.0,0,-0.2292,2.3979506723389465,0.0032
13392,0.0,0,-0.2308,2.396461677437924,0.0032
13393,-1.0,0,-0.2312,2.396506594512737,0.0032
13394,-2.0,0,-0.2312,2.396506594512737,0.0032
13395,-2.0,0,-0.2316,2.3967184114237283,0.0032
13396,4.0,0,-0.2304,2.3980859380903357,0.0032
13397,-2.0,0,-0.232,2.3979316150408008,0.0032
13398,1.0,0,-0.234,2.3948148269171265,0.0032
13399,-1.0,0,-0.234,2.3948148269171265,0.0032
13400,-2.0,0,-0.2356,2.3946578867466313,0.0032
13401,0.0,0,-0.2352,2.39461367027167,0.0032
13402,-2.0,0,-0.2352,2.39461367027167,0.0032
13403,-1.0,0,-0.236,2.394534927497952,0.0032
13404,-1.0,0,-0.2356,2.3943236527883482,0.0032
13405,-1.0,0,-0.2352,2.3941122925768967,0.0032
13406,-1.0,0,-0.2368,2.3932857929538462,0.0032
13407,3.0,0,-0.2348,2.3939008468409506,0.0032
13408,-2.0,0,-0.2348,2.3939008468409506,0.0032
13409,-2.0,0,-0.2356,2.3941565183115507,0.0032
13410,0.0,0,-0.2348,2.3939008468409506,0.0032
13411,-2.0,0,-0.2348,2.3939008468409506,0.0032
13412,-1.0,0,-0.2352,2.3939451433438808,0.0032
13413,5.0,0,-0.2332,2.396229230647674,0.0032
13414,0.0,0,-0.2332,2.396229230647674,0.0032
13415,2.0,0,-0.2344,2.394357913915125,0.0032
13416,-2.0,0,-0.2344,2.394357913915125,0.0032
13417,0.0,0,-0.2336,2.394101862806137,0.0032
13418,-2.0,0,-0.2348,2.3942351398227206,0.0032
13419,-2.0,0,-0.2352,2.3944465560383486,0.0032
13420,-1.0,0,-0.238,2.391243027650459,0.0032
13421,0.0,0,-0.2376,2.3911991496630636,0.0032
13422,-2.0,0,-0.238,2.3914103657496733,0.0032
13423,-1.0,0,-0.2396,2.3905810572152677,0.0032
13424,0.0,0,-0.2396,2.3905810572152677,0.0032
13425,3.0,0,-0.2376,2.3911991496630636,0.0032
13426,-2.0,0,-0.238,2.3914103657496733,0.0032
13427,-2.0,0,-0.238,2.3914103657496733,0.0032
13428,1.0,0,-0.238,2.3914103657496733,0.0032
13429,-1.0,0,-0.2376,2.3911991496630636,0.0032
13430,1.0,0,-0.2368,2.391278537773905,0.0032
13431,8.0,0,-0.2328,2.3966855865382732,0.0032
13432,7.0,0,-0.2292,2.400785885735685,0.0032
13433,5.0,0,-0.2264,2.4028009532560968,0.0032
13434,1.0,0,-0.2256,2.4028762277042666,0.0032
13435,-2.0,0,-0.2256,2.4028762277042666,0.0032
13436,1.0,0,-0.2256,2.4028762277042666,0.0032
13437,-2.0,0,-0.2256,2.4028762277042666,0.0032
13438,0.0,0,-0.2264,2.4024678521704104,0.0032
13439,3.0,0,-0.2244,2.4030718969304155,0.0032
13440,-1.0,0,-0.2252,2.4029970282726474,0.0032
13441,-1.0,0,-0.2252,2.4029970282726474,0.0032
13442,4.0,0,-0.2236,2.4044782482398386,0.0032
13443,-2.0,0,-0.224,2.4046906276704165,0.0032
13444,-1.0,0,-0.224,2.4046906276704165,0.0032
13445,-2.0,0,-0.224,2.4046906276704165,0.0032
13446,0.0,0,-0.2264,2.4014682716921323,0.0032
13447,-2.0,0,-0.2264,2.4014682716921323,0.0032
13448,0.0,0,-0.2256,2.401210312402013,0.0032
13449,-2.0,0,-0.2268,2.4013471942513758,0.0032
13450,-1.0,0,-0.228,2.4009835252986473,0.0032
13451,-2.0,0,-0.2292,2.4011192201562546,0.0032
13452,1.0,0,-0.2284,2.40119548056679,0.0032
13453,-2.0,0,-0.23,2.401042690666074,0.0032
13454,0.0,0,-0.23,2.401042690666074,0.0032
13455,1.0,0,-0.2304,2.4007543165670713,0.0032
13456,0.0,0,-0.23,2.4007093456195143,0.0032
13457,-1.0,0,-0.2296,2.4004976141454977,0.0032
13458,1.0,0,-0.2304,2.399754022342106,0.0032
13459,2.0,0,-0.23,2.40004251663021,0.0032
13460,-2.0,0,-0.2308,2.400299134352585,0.0032
13461,-1.0,0,-0.2304,2.4000875000722828,0.0032
13462,2.0,0,-0.2308,2.399632191370495,0.0032
13463,-2.0,0,-0.2328,2.399021942899444,0.0032
13464,-2.0,0,-0.2328,2.399021942899444,0.0032
13465,5.0,0,-0.23,2.401042690666074,0.0032
13466,4.0,0,-0.2276,2.402271134289607,0.0032
13467,1.0,0,-0.2268,2.402346825108161,0.0032
13468,-1.0,0,-0.2264,2.4021347048940034,0.0032
13469,-2.0,0,-0.2268,2.402346825108161,0.0032
13470,-1.0,0,-0.2276,2.402271134289607,0.0032
13471,-2.0,0,-0.228,2.4024830425848966,0.0032
13472,4.0,0,-0.2268,2.403845491969008,0.0032
13473,-1.0,0,-0.2268,2.403845491969008,0.0032
13474,-1.0,0,-0.2268,2.403845491969008,0.0032
13475,-1.0,0,-0.228,2.4034822010317214,0.0032
13476,7.0,0,-0.2248,2.4077757191161813,0.0032
13477,-1.0,0,-0.2244,2.4075637447997362,0.0032
13478,-2.0,0,-0.2244,2.4075637447997362,0.0032
13479,0.0,0,-0.2244,2.4075637447997362,0.0032
13480,-2.0,0,-0.2248,2.4077757191161813,0.0032
13481,-2.0,0,-0.2248,2.4077757191161813,0.0032
13482,-1.0,0,-0.2272,2.4055549958242888,0.0032
13483,-1.0,0,-0.228,2.405479272871189,0.0032
13484,2.0,0,-0.2264,2.4056304502448573,0.0032
13485,-2.0,0,-0.2264,2.4056304502448573,0.0032
13486,0.0,0,-0.226,2.4055849050686646,0.0032
13487,-1.0,0,-0.2272,2.405222276148109,0.0032
13488,1.0,0,-0.226,2.405085814500194,0.0032
13489,-2.0,0,-0.226,2.405085814500194,0.0032
13490,1.0,0,-0.2248,2.404948746104285,0.0032
13491,-2.0,0,-0.2248,2.404948746104285,0.0032
13492,-2.0,0,-0.2248,2.404948746104285,0.0032
13493,1.0,0,-0.2244,2.4050693094697624,0.0032
13494,-2.0,0,-0.2248,2.405281503617544,0.0032
13495,2.0,0,-0.2236,2.405642925946176,0.0032
13496,-2.0,0,-0.224,2.405855202563591,0.0032
13497,-1.0,0,-0.2248,2.405780553589381,0.0032
13498,0.0,0,-0.224,2.4055225244104856,0.0032
13499,4.0,0,-0.2224,2.4070013922474014,0.0032
13500,-2.0,0,-0.2232,2.4072597948472394,0.0032
13501,1.0,0,-0.2228,2.407379976518155,0.0032
13502,-2.0,0,-0.2228,2.407379976518155,0.0032
13503,4.0,0,-0.2204,2.4085980108252016,0.0032
13504,-2.0,0,-0.2204,2.4085980108252016,0.0032
13505,-2.0,0,-0.2216,2.408737064458945,0.0032
13506,-2.0,0,-0.2216,2.408737064458945,0.0032
13507,1.0,0,-0.2204,2.4085980108252016,0.0032
13508,0.0,0,-0.2196,2.4083388213354358,0.0032
13509,1.0,0,-0.2184,2.4081987477123663,0.0032
13510,1.0,0,-0.2172,2.408058067709955,0.0032
13511,-1.0,0,-0.2204,2.403775175435014,0.0032
13512,3.0,0,-0.2188,2.4045871528705955,0.0032
13513,-1.0,0,-0.2184,2.40437389886395,0.0032
13514,-1.0,0,-0.218,2.4041605593633086,0.0032
13515,5.0,0,-0.2172,2.4055641449652168,0.0032
13516,-1.0,0,-0.2168,2.405350711396977,0.0032
13517,-2.0,0,-0.2172,2.4055641449652168,0.0032
13518,-2.0,0,-0.2172,2.4055641449652168,0.0032
13519,-1.0,0,-0.2168,2.405350711396977,0.0032
13520,-2.0,0,-0.2176,2.4056111543660625,0.0032
13521,-2.0,0,-0.2192,2.405465831465198,0.0032
13522,-2.0,0,-0.2192,2.405465831465198,0.0032
13523,-1.0,0,-0.2192,2.405465831465198,0.0032
13524,0.0,0,-0.2184,2.4052059051520907,0.0032
13525,-2.0,0,-0.2184,2.4052059051520907,0.0032
13526,-1.0,0,-0.218,2.4049926394561694,0.0032
13527,-1.0,0,-0.2188,2.404919960415818,0.0032
13528,-1.0,0,-0.2184,2.404706735923184,0.0032
13529,-1.0,0,-0.2196,2.4043477692043904,0.0032
13530,2.0,0,-0.218,2.404493425953625,0.0032
13531,-2.0,0,-0.22,2.4038950652209956,0.0032
13532,1.0,0,-0.2188,2.4037549324151293,0.0032
13533,-2.0,0,-0.2192,2.403968174746516,0.0032
13534,-1.0,0,-0.2192,2.403968174746516,0.0032
13535,-1.0,0,-0.2196,2.4040148824460355,0.0032
13536,-2.0,0,-0.2196,2.4040148824460355,0.0032
13537,-2.0,0,-0.22,2.4042279685691117,0.0032
13538,0.0,0,-0.2196,2.4041813315867167,0.0032
13539,-1.0,0,-0.2228,2.3998883193970193,0.0032
13540,-1.0,0,-0.2224,2.399675314838796,0.0032
13541,0.0,0,-0.2224,2.399675314838796,0.0032
13542,-1.0,0,-0.2244,2.3982379485996086,0.0032
13543,0.0,0,-0.2236,2.3979789743166067,0.0032
13544,-1.0,0,-0.2236,2.3979789743166067,0.0032
13545,-2.0,0,-0.2236,2.3979789743166067,0.0032
13546,-1.0,0,-0.2244,2.3979042136514037,0.0032
13547,-2.0,0,-0.2244,2.3979042136514037,0.0032
13548,4.0,0,-0.2228,2.39938804389663,0.0032
13549,2.0,0,-0.222,2.399795742942127,0.0032
13550,-1.0,0,-0.222,2.399795742942127,0.0032
13551,1.0,0,-0.2212,2.399869644319022,0.0032
13552,-1.0,0,-0.2232,2.398433395594145,0.0032
13553,-2.0,0,-0.2232,2.398433395594145,0.0032
13554,-2.0,0,-0.224,2.3986924542750576,0.0032
13555,1.0,0,-0.2232,2.3987670569184836,0.0032
13556,2.0,0,-0.2224,2.3991749949227392,0.0032
13557,-2.0,0,-0.2224,2.3991749949227392,0.0032
13558,-1.0,0,-0.222,2.398961860306016,0.0032
13559,1.0,0,-0.2208,2.3988224402068354,0.0032
13560,-2.0,0,-0.2248,2.393440281802126,0.0032
13561,0.0,0,-0.224,2.3931809221139986,0.0032
13562,2.0,0,-0.2228,2.3935437703773674,0.0032
13563,-2.0,0,-0.2232,2.3937572536737775,0.0032
13564,-2.0,0,-0.2232,2.3937572536737775,0.0032
13565,-2.0,0,-0.2232,2.3937572536737775,0.0032
13566,2.0,0,-0.2224,2.394166045290299,0.0032
13567,-1.0,0,-0.2236,2.3938034919481685,0.0032
13568,-1.0,0,-0.2232,2.3935900796476774,0.0032
13569,-2.0,0,-0.2232,2.3935900796476774,0.0032
13570,-1.0,0,-0.2228,2.3933765814397563,0.0032
13571,4.0,0,-0.2204,2.394601738702037,0.0032
13572,1.0,0,-0.2196,2.3946752656364834,0.0032
13573,1.0,0,-0.2188,2.3947485229550303,0.0032
13574,-2.0,0,-0.2188,2.3947485229550303,0.0032
13575,-2.0,0,-0.2192,2.3949625671979367,0.0032
13576,-2.0,0,-0.2196,2.3951765254851916,0.0032
13577,-1.0,0,-0.22,2.3952233377986265,0.0032
13578,-2.0,0,-0.2204,2.395437139153327,0.0032
13579,-1.0,0,-0.22,2.3952233377986265,0.0032
13580,0.0,0,-0.2192,2.3949625671979367,0.0032
13581,3.0,0,-0.2172,2.395562490910885,0.0032
13582,0.0,0,-0.2192,2.3932911433836916,0.0032
13583,-2.0,0,-0.2196,2.3935052510815185,0.0032
13584,1.0,0,-0.2188,2.393578544209264,0.0032
13585,1.0,0,-0.218,2.393651567611893,0.0032
13586,-2.0,0,-0.2188,2.3939128821983147,0.0032
13587,-1.0,0,-0.2192,2.393959852944703,0.0032
13588,2.0,0,-0.2188,2.394247173499667,0.0032
13589,-2.0,0,-0.2196,2.3945081557019408,0.0032
13590,3.0,0,-0.218,2.3953227399269985,0.0032
13591,-2.0,0,-0.218,2.3953227399269985,0.0032
13592,-2.0,0,-0.2184,2.3955368664980967,0.0032
13593,-1.0,0,-0.218,2.3953227399269985,0.0032
13594,3.0,0,-0.2164,2.3961359784141716,0.0032
13595,-2.0,0,-0.218,2.3959908824792278,0.0032
13596,1.0,0,-0.2176,2.396110760943973,0.0032
13597,0.0,0,-0.2188,2.3952497674729982,0.0032
13598,-1.0,0,-0.2196,2.3951765254851916,0.0032
13599,-2.0,0,-0.2196,2.3951765254851916,0.0032
13600,-1.0,0,-0.2192,2.3949625671979367,0.0032
13601,-1.0,0,-0.2208,2.3941470581512827,0.0032
13602,-2.0,0,-0.2208,2.3941470581512827,0.0032
13603,2.0,0,-0.2196,2.3945081557019408,0.0032
13604,1.0,0,-0.2184,2.394367272966944,0.0032
13605,-2.0,0,-0.2196,2.3945081557019408,0.0032
13606,0.0,0,-0.2188,2.394247173499667,0.0032
13607,-2.0,0,-0.22,2.394387862752177,0.0032
13608,4.0,0,-0.2192,2.395463766927708,0.0032
13609,-2.0,0,-0.2192,2.395463766927708,0.0032
13610,-2.0,0,-0.2204,2.395604184284859,0.0032
13611,0.0,0,-0.2196,2.395343588791254,0.0032
13612,-2.0,0,-0.2212,2.3951963063887844,0.0032
13613,4.0,0,-0.2188,2.396418930294912,0.0032
13614,0.0,0,-0.2184,2.3963719409540283,0.0032
13615,-2.0,0,-0.22,2.3962255233394667,0.0032
13616,-1.0,0,-0.2196,2.39601172552965,0.0032
13617,-2.0,0,-0.2196,2.39601172552965,0.0032
13618,-1.0,0,-0.2192,2.3957978418304804,0.0032
13619,-1.0,0,-0.2212,2.3943608219101438,0.0032
13620,4.0,0,-0.2192,2.3957978418304804,0.0032
13621,-2.0,0,-0.2192,2.3957978418304804,0.0032
13622,0.0,0,-0.2188,2.395750907119437,0.0032
13623,-2.0,0,-0.2196,2.39601172552965,0.0032
13624,5.0,0,-0.2176,2.398280830173183,0.0032
13625,9.0,0,-0.2132,2.4050903400532686,0.0032
13626,0.0,0,-0.2124,2.404828376372822,0.0032
13627,4.0,0,-0.2104,2.4062518278733167,0.0032
13628,-2.0,0,-0.2112,2.4065143017305743,0.0032
13629,-1.0,0,-0.2112,2.4065143017305743,0.0032
13630,0.0,0,-0.2108,2.4064662457464028,0.0032
13631,2.0,0,-0.2096,2.4068205072214286,0.0032
13632,2.0,0,-0.2088,2.4072225589212337,0.0032
13633,-2.0,0,-0.2088,2.4072225589212337,0.0032
13634,0.0,0,-0.2116,2.4029013741736516,0.0032
13635,4.0,0,-0.21,2.404373599289845,0.0032
13636,1.0,0,-0.2096,2.4044917284509206,0.0032
13637,2.0,0,-0.2092,2.404776193207132,0.0032
13638,-2.0,0,-0.2092,2.404776193207132,0.0032
13639,5.0,0,-0.2064,2.4067646429218184,0.0032
13640,0.0,0,-0.2068,2.4066471573988792,0.0032
13641,-2.0,0,-0.2072,2.406862138582448,0.0032
13642,2.0,0,-0.2056,2.4069993972661057,0.0032
13643,-2.0,0,-0.2064,2.4072633854239425,0.0032
13644,-2.0,0,-0.2064,2.4072633854239425,0.0032
13645,-2.0,0,-0.2072,2.4075270786958725,0.0032
13646,0.0,0,-0.2076,2.4074094974048967,0.0032
13647,3.0,0,-0.2056,2.4079966817268876,0.0032
13648,-2.0,0,-0.2056,2.4079966817268876,0.0032
13649,6.0,0,-0.2024,2.410924980936881,0.0032
13650,-1.0,0,-0.202,2.410709565302987,0.0032
13651,-2.0,0,-0.208,2.39646264591905,0.0032
13652,-2.0,0,-0.2084,2.3966783402924037,0.0032
13653,-1.0,0,-0.2084,2.3966783402924037,0.0032
13654,3.0,0,-0.208,2.3971304707498793,0.0032
13655,2.0,0,-0.2072,2.3975336133140672,0.0032
13656,-2.0,0,-0.21,2.3955365658188748,0.0032
13657,2.0,0,-0.2084,2.3956763441789133,0.0032
13658,-2.0,0,-0.2092,2.3959406446381495,0.0032
13659,1.0,0,-0.208,2.395794634932871,0.0032
13660,4.0,0,-0.206,2.397219778215182,0.0032
13661,-1.0,0,-0.2056,2.3970037319028776,0.0032
13662,7.0,0,-0.202,2.401062689897193,0.0032
13663,-2.0,0,-0.202,2.401062689897193,0.0032
13664,-1.0,0,-0.2016,2.4008463227008323,0.0032
13665,-2.0,0,-0.2016,2.4008463227008323,0.0032
13666,-1.0,0,-0.2028,2.40049518034183,0.0032
13667,-2.0,0,-0.2036,2.4007608171161947,0.0032
13668,-2.0,0,-0.204,2.40097685868698,0.0032
13669,-1.0,0,-0.2044,2.401026157842575,0.0032
13670,-2.0,0,-0.206,2.4008893576929307,0.0032
13671,-1.0,0,-0.2056,2.40067364162092,0.0032
13672,2.0,0,-0.2048,2.401075389322481,0.0032
13673,2.0,0,-0.2036,2.401427446647644,0.0032
13674,1.0,0,-0.2036,2.401427446647644,0.0032
13675,1.0,0,-0.2032,2.401544654319527,0.0032
13676,2.0,0,-0.2016,2.401679551036392,0.0032
13677,2.0,0,-0.2004,2.4020299205246505,0.0032
13678,-1.0,0,-0.2,2.4018133738892407,0.0032
13679,-2.0,0,-0.2,2.4018133738892407,0.0032
13680,-1.0,0,-0.2016,2.401012991500496,0.0032
13681,-1.0,0,-0.2012,2.4007965531539472,0.0032
13682,5.0,0,-0.1988,2.4029956960690027,0.0032
13683,-2.0,0,-0.1988,2.4029956960690027,0.0032
13684,4.0,0,-0.1964,2.4041919839393597,0.0032
13685,-2.0,0,-0.2,2.400146720872019,0.0032
13686,-1.0,0,-0.2,2.400146720872019,0.0032
13687,-2.0,0,-0.2,2.400146720872019,0.0032
13688,-2.0,0,-0.202,2.399562285014474,0.0032
13689,0.0,0,-0.2012,2.3992959818420516,0.0032
13690,-1.0,0,-0.2008,2.399079321872679,0.0032
13691,-2.0,0,-0.2008,2.399079321872679,0.0032
13692,7.0,0,-0.1972,2.4031275806472627,0.0032
13693,-2.0,0,-0.1972,2.4031275806472627,0.0032
13694,1.0,0,-0.1976,2.4028449191494263,0.0032
13695,1.0,0,-0.1992,2.4007133793712185,0.0032
13696,-2.0,0,-0.2,2.400980191995128,0.0032
13697,-1.0,0,-0.2,2.400980191995128,0.0032
13698,-2.0,0,-0.2008,2.401246708337513,0.0032
13699,0.0,0,-0.2028,2.39899442052121,0.0032
13700,-1.0,0,-0.2028,2.39899442052121,0.0032
13701,-2.0,0,-0.2028,2.39899442052121,0.0032
13702,-2.0,0,-0.2028,2.39899442052121,0.0032
13703,-2.0,0,-0.2028,2.39899442052121,0.0032
13704,3.0,0,-0.2008,2.3995796617368694,0.0032
13705,-2.0,0,-0.2012,2.3997962765342327,0.0032
13706,1.0,0,-0.2,2.399646499242868,0.0032
13707,-1.0,0,-0.1996,2.3994296707963874,0.0032
13708,-2.0,0,-0.1996,2.3994296707963874,0.0032
13709,-2.0,0,-0.2016,2.3988453938696206,0.0032
13710,0.0,0,-0.2008,2.3985788776383656,0.0032
13711,0.0,0,-0.2004,2.3985289275734374,0.0032
13712,-1.0,0,-0.2016,2.398178046596476,0.0032
13713,-1.0,0,-0.2016,2.398178046596476,0.0032
13714,-2.0,0,-0.202,2.398394654506953,0.0032
13715,2.0,0,-0.2016,2.398678574457496,0.0032
13716,3.0,0,-0.2004,2.3995297325048695,0.0032
13717,-1.0,0,-0.2004,2.3995297325048695,0.0032
13718,-2.0,0,-0.2012,2.3997962765342327,0.0032
13719,-2.0,0,-0.202,2.400062524195576,0.0032
13720,11.0,0,-0.1988,2.409647509584794,0.0032
13721,-1.0,0,-0.2004,2.4088505276055963,0.0032
13722,-1.0,0,-0.2004,2.4088505276055963,0.0032
13723,-2.0,0,-0.2012,2.409116040384613,0.0032
13724,0.0,0,-0.2012,2.409116040384613,0.0032
13725,-2.0,0,-0.2016,2.4093317313638494,0.0032
13726,0.0,0,-0.202,2.4092151682842395,0.0032
13727,2.0,0,-0.2004,2.409348838323316,0.0032
13728,0.0,0,-0.2,2.4092990451074194,0.0032
13729,-2.0,0,-0.2004,2.409514918994685,0.0032
13730,4.0,0,-0.198,2.4107095653029873,0.0032
13731,-2.0,0,-0.198,2.4107095653029873,0.0032
13732,-2.0,0,-0.198,2.4107095653029873,0.0032
13733,-2.0,0,-0.198,2.4107095653029873,0.0032
13734,-1.0,0,-0.198,2.4107095653029873,0.0032
13735,2.0,0,-0.1976,2.410991371149371,0.0032
13736,1.0,0,-0.1964,2.4108404967480377,0.0032
13737,-1.0,0,-0.196,2.410624077573559,0.0032
13738,-2.0,0,-0.1964,2.4108404967480377,0.0032
13739,-1.0,0,-0.1984,2.409431381847915,0.0032
13740,-2.0,0,-0.1992,2.4096974948749774,0.0032
13741,1.0,0,-0.1984,2.4097635203666057,0.0032
13742,-2.0,0,-0.2,2.4096312018671293,0.0032
13743,-2.0,0,-0.2004,2.4098470459998214,0.0032
13744,-2.0,0,-0.2004,2.4098470459998214,0.0032
13745,-1.0,0,-0.2,2.4096312018671293,0.0032
13746,5.0,0,-0.2044,2.3900011469020046,0.0028
13747,-1.0,0,-0.2044,2.3900011469020046,0.0028
13748,-1.0,0,-0.2044,2.3900011469020046,0.0028
13749,-2.0,0,-0.2068,2.3887897116562242,0.0028
13750,-1.0,0,-0.2064,2.3885730368697136,0.0028
13751,1.0,0,-0.2064,2.3885730368697136,0.0028
13752,-2.0,0,-0.2064,2.3885730368697136,0.0028
13753,-2.0,0,-0.2064,2.3885730368697136,0.0028
13754,-2.0,0,-0.2068,2.3887897116562242,0.0028
13755,0.0,0,-0.2068,2.3887897116562242,0.0028
13756,-1.0,0,-0.2064,2.3885730368697136,0.0028
13757,-1.0,0,-0.206,2.388356275407698,0.0028
13758,-2.0,0,-0.2072,2.3885037450370565,0.0028
13759,-2.0,0,-0.2076,2.3887202920923083,0.0028
13760,0.0,0,-0.2076,2.3887202920923083,0.0028
13761,-1.0,0,-0.2072,2.3885037450370565,0.0028
13762,2.0,0,-0.2056,2.38864205865043,0.0028
13763,-2.0,0,-0.2056,2.38864205865043,0.0028
13764,-2.0,0,-0.2072,2.3885037450370565,0.0028
13765,-2.0,0,-0.2076,2.3887202920923083,0.0028
13766,7.0,0,-0.2044,2.3930130055011865,0.0028
13767,-2.0,0,-0.2044,2.3930130055011865,0.0028
13768,1.0,0,-0.2032,2.3928644090361733,0.0028
13769,0.0,0,-0.2024,2.392597761768549,0.0028
13770,2.0,0,-0.2012,2.3929498623283916,0.0028
13771,0.0,0,-0.2004,2.3926825556109175,0.0028
13772,2.0,0,-0.1988,2.392816078915182,0.0028
13773,-2.0,0,-0.1996,2.393083905806922,0.0028
